index,locate,name,rating,classfications,address,hour,url
126,석촌호수공원,그리지 하우스,4.2,햄버거 전문점,서울특별시 송파구 송파1동 백제고분로41길 43-17, 11:30~ 3:00,"https://www.google.com/maps/place/%EA%B7%B8%EB%A6%AC%EC%A7%80+%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5088601,127.1019267,17z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m1!4e3!6e5!3m5!1s0x357ca59f825ed48d:0xa23ad6bbfc937f50!8m2!3d37.5087218!4d127.1049037!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEUaGFtYnVyZ2VyX3Jlc3RhdXJhbnQ"
127,석촌호수공원,빈티지 1981,4.2,음식점,서울특별시 송파구 석촌동 1-3, 5:00~ 12:00,"https://www.google.com/maps/place/%EB%B9%88%ED%8B%B0%EC%A7%80+1981/@37.5058897,127.0986759,18z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m1!4e3!6e5!3m5!1s0x357ca5a4870168ab:0xd4b80398165ba812!8m2!3d37.506202!4d127.0985653!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNd2NWbHlWVU5CRUFF"
128,석촌호수공원,흥부골숯불돼지왕갈비,4.1,음식점,서울특별시 송파구 석촌동 3-2, 11:30~ 11:00,"https://www.google.com/maps/place/%ED%9D%A5%EB%B6%80%EA%B3%A8%EC%88%AF%EB%B6%88%EB%8F%BC%EC%A7%80%EC%99%95%EA%B0%88%EB%B9%84/@37.5057974,127.0981996,18z/data=!4m18!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m1!4e3!6e5!3m4!1s0x0:0x6f06e15a933e6e48!8m2!3d37.5057359!4d127.0985762"
129,석촌호수공원,Vabene,4.4,음식점,서울특별시 송파구 송파1동 백제고분로41길 42-11, 11:30~ 3:00,"https://www.google.com/maps/place/Vabene/@37.5098281,127.1020313,17z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc7Jq47Yq567OE7IucIOyGoe2MjOq1rCDsnqDsi6Trj5kgNDcg7ISd7LSM7Zi47IiY6rO17JuQ!3s0x357ca5a160d93813:0xbed35a5a8203b9cc!4m2!1d127.1030184!2d37.5097431!5m1!4e3!6e5!3m5!1s0x357ca59fc35c15df:0x4500e65b4cbd9dfe!8m2!3d37.5098803!4d127.1060633!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VONWNVeFRSMWxSRUFF"
130,탑골공원,원주,4.7,퓨전 음식점,서울특별시 종로구 관철동 44-3, 11:30~ 3:00,"https://www.google.com/maps/place/%EC%9B%90%EC%A3%BC/@37.5704268,126.9848319,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e9!6e5!3m5!1s0x357ca2e8d6f0ecbd:0x3c311caba51c048f!8m2!3d37.5693356!4d126.9838508!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERZnVzaW9uX3Jlc3RhdXJhbnQ"
131,탑골공원,소살리토바닷가재,4.6,해산물 요리 전문식당,서울특별시 종로구 인사동길 15-3, 12:00~10:00,"https://www.google.com/maps/place/%EC%86%8C%EC%82%B4%EB%A6%AC%ED%86%A0%EB%B0%94%EB%8B%B7%EA%B0%80%EC%9E%AC/@37.5704268,126.9848319,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e9!6e5!3m5!1s0x357ca2e7f5ffa443:0xf8bd0a50fae7c83!8m2!3d37.5721461!4d126.9865274!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESc2VhZm9vZF9yZXN0YXVyYW50"
132,탑골공원,중심,4.4,중국 음식점,서울특별시 종로구 공평동 우정국로 26, 11:30~ 2:30,"https://www.google.com/maps/place/%EC%A4%91%EC%8B%AC/@37.5704268,126.9848319,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e5!3m5!1s0x357ca3b4ef10fe9f:0xe283d8a6a42b212d!8m2!3d37.5712731!4d126.9836313!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESY2hpbmVzZV9yZXN0YXVyYW50"
133,탑골공원,유진식당,4.0,한식당,서울특별시 종로구 종로17길 40, 3:00~9:00,"https://www.google.com/maps/place/%EC%9C%A0%EC%A7%84%EC%8B%9D%EB%8B%B9/@37.5704268,126.9848319,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e5!3m5!1s0x357ca2dd62ce8cab:0xf5c2aa73776363b0!8m2!3d37.5720065!4d126.9883017!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlpMVkJEVDFsQkVBRQ"
134,탑골공원,호반,4.3,한식당,서울특별시 종로구 삼일대로26길 20, 11:30~ 10:00,"https://www.google.com/maps/place/%ED%98%B8%EB%B0%98/@37.5704268,126.9848319,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsooXroZwgOTkg7YOR6rOo6rO17JuQ!3s0x357ca2e796ca91b7:0x70ff69e12252e31c!4m2!1d126.9883295!2d37.5711455!5m1!4e3!6e5!3m5!1s0x357ca2c4ab43e101:0x2d9c8927e3d4cc22!8m2!3d37.573261!4d126.9891576!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmpPV05MZUdGUkVBRQ"
135,장항스카이워크,하영이네포장마차,4.5,한식당,충청남도 서천군 장항읍 신창리 320-3, 12:00~ 12:30,"https://www.google.com/maps/place/%ED%95%98%EC%98%81%EC%9D%B4%EB%84%A4%ED%8F%AC%EC%9E%A5%EB%A7%88%EC%B0%A8/@36.0114981,126.6823936,15.79z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e5!3m5!1s0x35705e8439be4dfd:0xc4118e0e4d535217!8m2!3d36.0127093!4d126.6884027!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnQ"
136,장항스카이워크,시골토종백숙,4.0,음식점,충남 서천군 장항읍 송림리 733-3, 11:00~ 10:00,"https://www.google.com/maps/place/%EC%8B%9C%EA%B3%A8%ED%86%A0%EC%A2%85%EB%B0%B1%EC%88%99/@36.0229182,126.6558528,15.04z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e5!3m5!1s0x35705e57fcde2e95:0x6d5e7d3c291b47!8m2!3d36.0276309!4d126.6627682!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
137,장항스카이워크,뚝배기,4.4,한식당,충청남도 서천군 장항읍 신창리 334-57, 11:00~ 8:30,"https://www.google.com/maps/place/%EB%9A%9D%EB%B0%B0%EA%B8%B0/@36.0119917,126.6866933,16.5z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e5!3m5!1s0x35705e83ca542e13:0xc40b224b550ef657!8m2!3d36.0126627!4d126.6897338!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnQ"
138,장항스카이워크,남경식당,4.4,한식당,충청남도 서천군 장항읍 신창리 171-25, 11:00~ 8:00,"https://www.google.com/maps/place/%EB%82%A8%EA%B2%BD%EC%8B%9D%EB%8B%B9/@36.0106519,126.6894028,16.87z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e5!3m5!1s0x35705e83a406967d:0x300d9b1f1788ae06!8m2!3d36.010348!4d126.6920314!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgERa29yZWFuX3Jlc3RhdXJhbnQ"
139,장항스카이워크,송도나루,4.6,회 전문점,충청남도 서천군 장항읍 신창리 170-116, 10:00~ 9:00,"https://www.google.com/maps/place/%EC%86%A1%EB%8F%84%EB%82%98%EB%A3%A8/@36.0112694,126.6871425,16.21z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7Lap7LKt64Ko64-EIOyEnOyynOq1sCDsnqXtla3snY0g7J6l7ZWt7IKw64uo66GcMzTrsojquLggNzQtNDUg7J6l7ZWt7Iqk7Lm07J207JuM7YGs!3s0x35705ef1b34c61e3:0x8d849b7816b2e815!4m2!1d126.6652544!2d36.0182953!5m1!4e3!6e5!3m5!1s0x35705e8482fc6f87:0x189a309d34a82331!8m2!3d36.0102162!4d126.6901933!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESc2FzaGltaV9yZXN0YXVyYW50"
140,용인자연 휴양림,느티나무,4.0,음식점,경기도 용인시 처인구 모현면 초부리 158-1 KR, 11:00~ 9:30,"https://www.google.com/maps/place/%EB%8A%90%ED%8B%B0%EB%82%98%EB%AC%B4/@37.3127356,127.2563117,15.75z/data=!4m16!1m9!2m8!1sdmatlrwja!3m6!1sdmatlrwja!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!3m5!1s0x357b55070a8db7af:0xc5ee175976183e0c!8m2!3d37.3148115!4d127.2558781!15sCglkbWF0bHJ3amFaCyIJZG1hdGxyd2phkgEKcmVzdGF1cmFudA"
141,용인자연 휴양림,봄날,4.6,음식점,경기도 용인시 처인구 모현면 갈담리 244-8번지 KR 1층, 11:00~ 8:00,"https://www.google.com/maps/place/%EB%B4%84%EB%82%A0/@37.3142339,127.2506899,15.46z/data=!4m16!1m9!2m8!1sdmatlrwja!3m6!1sdmatlrwja!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!3m5!1s0x357b55a6434f3303:0x45b125e3b4b96f1d!8m2!3d37.3207943!4d127.2506651!15sCglkbWF0bHJ3amFaCyIJZG1hdGxyd2phkgEKcmVzdGF1cmFudA"
142,용인자연 휴양림,용인 카페톤,4.4,브런치 식당,경기도 용인시 처인구 모현면 초부리 226-6, 10:30~ 9:00,"https://www.google.com/maps/place/%EC%9A%A9%EC%9D%B8+%EC%B9%B4%ED%8E%98%ED%86%A4/@37.3128334,127.2614439,17.21z/data=!4m15!1m9!2m8!1sdmatlrwja!3m6!1sdmatlrwja!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!3m4!1s0x357b55bd2360adab:0xbe9236dfcc45320e!8m2!3d37.3138508!4d127.2621895"
143,용인자연 휴양림,톤,4.3,브런치 식당,경기도 용인시 처인구 모현면 초부리 226-1번지 KR, 11:00~ 9:00,"https://www.google.com/maps/place/%ED%86%A4/@37.3135308,127.2618198,18.67z/data=!4m15!1m9!2m8!1sdmatlrwja!3m6!1sdmatlrwja!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!3m4!1s0x357b5505bd8eb30d:0x9dc9632a6405a104!8m2!3d37.3139315!4d127.2615378"
144,용인자연 휴양림,용인한우마을,3.8,음식점,경기도 용인시 처인구 모현면 초부리, 10:00~ 9:30,"https://www.google.com/maps/place/%EC%9A%A9%EC%9D%B8%ED%95%9C%EC%9A%B0%EB%A7%88%EC%9D%84/@37.3130424,127.2527724,17.04z/data=!4m16!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z6rK96riw64-EIOyaqeyduOyLnCDsspjsnbjqtawg66qo7ZiE66m0IOy0iOu2gOuhnCAyMjAg7Jqp7J247J6Q7JewIO2ctOyWkeumvA!3s0x357b553e72be6a4d:0xb77ccca49314b221!4m2!1d127.2676021!2d37.3148198!3m5!1s0x357b55aa2d30576b:0x4185bf1d72e462db!8m2!3d37.3135916!4d127.2517644!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
145,자만벽화마을,양식당,4.2,이탈리아 음식점,전라북도 전주시 완산구 풍남문3길 26 KR, 12:00~10:00,"https://www.google.com/maps/place/%EC%96%91%EC%8B%9D%EB%8B%B9/@35.8142148,127.148457,15z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e5!3m5!1s0x357024a0290a800f:0xf81400b47979768!8m2!3d35.8149326!4d127.147228!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgESaXRhbGlhbl9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJIY25aSFFVNTNFQUU"
146,자만벽화마을,부부상회,4.6,한식 고기구이 레스토랑,전라북도 전주시 완산구 경원동3가 현무2길 13-5, 12:00~2:00,"https://www.google.com/maps/place/%EB%B6%80%EB%B6%80%EC%83%81%ED%9A%8C/@35.8142148,127.148457,15z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e5!3m5!1s0x3570235c795101f5:0xedfc6d9aa1d5a8c6!8m2!3d35.8199209!4d127.149451!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEaa29yZWFuX2JhcmJlY3VlX3Jlc3RhdXJhbnQ"
147,자만벽화마을,이셰프 하우스,4.5,음식점,전라북도 전주시 완산구 고사동 422번지, 10:00~ 9:00,"https://www.google.com/maps/place/%EC%9D%B4%EC%85%B0%ED%94%84+%ED%95%98%EC%9A%B0%EC%8A%A4/@35.8142148,127.148457,15z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e5!3m5!1s0x357025b19fdc3c53:0xdca8c13936dd3391!8m2!3d35.818155!4d127.1435892!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSVmVTMURNWE5CUlJBQg"
148,자만벽화마을,"벨라루나의 Bella Luna Guesthouse and Pasta, Pizza, Hamburger",4.1,음식점,"817413, 127.149246, 35 중앙동3가 완산구 전주시 전라북도", 11:30~ 9:00,"https://www.google.com/maps/place/%EB%B2%A8%EB%9D%BC%EB%A3%A8%EB%82%98%EC%9D%98+Bella+Luna+Guesthouse+and+Pasta,+Pizza,+Hamburger/@35.8142148,127.148457,15z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e5!3m5!1s0x3570236047ec00f9:0x8e5ded68cc03606f!8m2!3d35.817413!4d127.149246!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSbmFqZGhXRjlCUlJBQg"
149,자만벽화마을,동문상회,4.5,한식 고기구이 레스토랑,전라북도 전주시 완산구 경기전길 14, 6:00~11:00,"https://www.google.com/maps/place/%EB%8F%99%EB%AC%B8%EC%83%81%ED%9A%8C/@35.8142148,127.148457,15z/data=!4m19!1m12!2m11!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCE652867aB64-EIOyghOyjvOyLnCDtlZzsmKXroIjsnbzrsJTsnbTtgawg7J6Q66eM67K97ZmU66eI7J2E!3s0x35702362b9866283:0xdd7d11e7a8e295e2!4m2!1d127.1572118!2d35.8142152!5m1!4e3!6e5!3m5!1s0x35702360fe0e0851:0x6e2afcee8de54a7b!8m2!3d35.8187236!4d127.1500381!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEaa29yZWFuX2JhcmJlY3VlX3Jlc3RhdXJhbnQ"
150,용연구름다리,가치,4.7,일본 음식점,제주특별자치도 제주시 용담일동 동한두기길 17, 6:00~ 1:00,"https://www.google.com/maps/place/%EA%B0%80%EC%B9%98/@33.5152074,126.5104773,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!5m1!4e3!6e5!3m5!1s0x350ce54914854c31:0x51b383930b8a4464!8m2!3d33.5164319!4d126.5158691!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgETamFwYW5lc2VfcmVzdGF1cmFudA"
151,용연구름다리,도토리키친,4.2,국수 전문점,제주특별자치도 제주시 북성로 59, 11:00~ 5:00,"https://www.google.com/maps/place/%EB%8F%84%ED%86%A0%EB%A6%AC%ED%82%A4%EC%B9%9C/@33.5120587,126.5133312,16z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!5m1!4e3!6e5!3m5!1s0x350d1b69963f852f:0xf01e7f2c95267210!8m2!3d33.5153954!4d126.5186707!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEQbHVuY2hfcmVzdGF1cmFudA"
152,용연구름다리,테이스트제주,4.7,헝가리 레스토랑,제주특별자치도 제주시 탑동로 115-2, 11:00~ 10:00,"https://www.google.com/maps/place/%ED%85%8C%EC%9D%B4%EC%8A%A4%ED%8A%B8%EC%A0%9C%EC%A3%BC/@33.5138259,126.5163885,17.17z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!3m5!1s0x350ce4ac766483cd:0x5f1e67b8e4164bd6!8m2!3d33.5149159!4d126.517884!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgEUaHVuZ2FyaWFuX3Jlc3RhdXJhbnQ"
153,용연구름다리,갯바위횟집,4.4,해산물 요리 전문식당,제주특별자치도 제주시 용담이동 452, 11:00~ 9:30,"https://www.google.com/maps/place/%EA%B0%AF%EB%B0%94%EC%9C%84%ED%9A%9F%EC%A7%91/@33.5149965,126.51344,19.04z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!3m4!1s0x0:0x90ed3e32cb09e4a4!8m2!3d33.5153496!4d126.5134487"
154,용연구름다리,투아일랜드,4.5,음식점,"제주특별자치도 제주시 특별자치도, 용담2동 445 KR", 10:00~ 8:00,"https://www.google.com/maps/place/%ED%88%AC%EC%95%84%EC%9D%BC%EB%9E%9C%EB%93%9C/@33.5149595,126.5136628,19.21z/data=!4m15!1m9!2m8!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDsmqnri7TsnbTrj5kg7Jqp7Jew6rWs66aE64uk66as!3s0x350ce4ad06a8a94d:0x9429d64aa689c171!4m2!1d126.5143684!2d33.5148865!3m4!1s0x350ce5a43f46b5ab:0xe160890b6ae5a4fa!8m2!3d33.5153222!4d126.5136397"
155,성산 일출봉,성산옥탑,4.5,돈까스 전문식당,"제주특별자치도 서귀포시 특별자치도, 성산읍 일출로 270-8 KR 2층", 11:00~ 4:00,"https://www.google.com/maps/place/%EC%84%B1%EC%82%B0%EC%98%A5%ED%83%91/@33.4600702,126.9323973,16.46z/data=!4m16!1m9!2m8!1z66CI7Iqk7Yag656R!3m6!1z66CI7Iqk7Yag656R!2z7ISc6reA7Y-s7IucIOyEseyCsCDsnbzstpzrtIk!3s0x350d14b9f6e3789f:0x555132053a23b64b!4m2!1d126.9425!2d33.458056!3m5!1s0x350d1595c829b24d:0x49f4a15e9d3ae655!8m2!3d33.461523!4d126.9346111!15sCgzroIjsiqTthqDrnpFaDiIM66CI7Iqk7Yag656RkgETdG9ua2F0c3VfcmVzdGF1cmFudA"
156,성산 일출봉,시안,4.7,음식점,"제주특별자치도 서귀포시 특별자치도, 성산읍 성산리 298-19 KR", 10:57~ 8:17,"https://www.google.com/maps/place/%EC%8B%9C%EC%95%88/@33.459983,126.9328017,16.13z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc6reA7Y-s7IucIOyEseyCsCDsnbzstpzrtIk!3s0x350d14b9f6e3789f:0x555132053a23b64b!4m2!1d126.9425!2d33.458056!5m1!4e3!6e5!3m5!1s0x350d1568adf2f407:0xfc04b30e843be062!8m2!3d33.4652094!4d126.9358851!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgEKcmVzdGF1cmFudA"
157,성산 일출봉,성산짬뽕,4.5,중국 음식점,제주특별자치도 서귀포시 성산읍 성산리 172-1, 11:00~ 7:00,"https://www.google.com/maps/place/%EC%84%B1%EC%82%B0%EC%A7%AC%EB%BD%95/@33.461073,126.9335585,17z/data=!4m19!1m12!2m11!1z7J2M7Iud7KCQ!3m6!1z7J2M7Iud7KCQ!2z7ISc6reA7Y-s7IucIOyEseyCsCDsnbzstpzrtIk!3s0x350d14b9f6e3789f:0x555132053a23b64b!4m2!1d126.9425!2d33.458056!5m1!4e3!6e5!3m5!1s0x350d158f111d9e8b:0x1aa7695103771df9!8m2!3d33.4631979!4d126.9319069!15sCgnsnYzsi53soJBaCyIJ7J2M7Iud7KCQkgESY2hpbmVzZV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5oYlV4MWQxRjNFQUU"
