num,locate,name,rating,review,classfications,address,cost,url
304,용머리해안,제주해안휴양펜션,4.6,27,2성급 호텔,,"₩83,363","https://www.google.com/maps/place/%EC%A0%9C%EC%A3%BC%ED%95%B4%EC%95%88%ED%9C%B4%EC%96%91%ED%8E%9C%EC%85%98/@33.2318467,126.3058541,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDslYjrjZXrqbQg7IKs6rOE66asIOyaqeuouOumrO2VtOyViA!3s0x350c4307a770e15b:0x5f8461d229ddab28!4m2!1d126.314641!2d33.231847!5m1!4e3!6e3!3m8!1s0x350c4251a2e15841:0x5ef1b6cc8fe21c46!5m2!4m1!1i2!8m2!3d33.2274991!4d126.2994477!16s%2Fg%2F1tjbpxzq"
305,용머리해안,해담은스파빌,4.1,102,3성급 호텔,,"₩94,122","https://www.google.com/maps/place/%ED%95%B4%EB%8B%B4%EC%9D%80%EC%8A%A4%ED%8C%8C%EB%B9%8C/@33.2318467,126.3058541,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDslYjrjZXrqbQg7IKs6rOE66asIOyaqeuouOumrO2VtOyViA!3s0x350c4307a770e15b:0x5f8461d229ddab28!4m2!1d126.314641!2d33.231847!5m1!4e3!6e3!3m9!1s0x350c42fc32d03d6d:0x7bba6b8f77b841c1!5m2!4m1!1i2!8m2!3d33.2394525!4d126.3039592!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1hc1hhnxz"
306,용머리해안,제주펠리체펜션,4.8,20,3성급 호텔,제주특별자치도 서귀포시 안덕면 사계리 1585,"₩156,282","https://www.google.com/maps/place/%EC%A0%9C%EC%A3%BC%ED%8E%A0%EB%A6%AC%EC%B2%B4%ED%8E%9C%EC%85%98/@33.2347543,126.2978289,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDslYjrjZXrqbQg7IKs6rOE66asIOyaqeuouOumrO2VtOyViA!3s0x350c4307a770e15b:0x5f8461d229ddab28!4m2!1d126.314641!2d33.231847!5m1!4e3!6e3!3m8!1s0x350c42f8e7b74243:0x82d140f9aa947d20!5m2!4m1!1i2!8m2!3d33.2371979!4d126.2995523!16s%2Fg%2F11d_84dk7j"
307,용머리해안,제주나르샤펜션,4.2,54,2성급 호텔,,"₩42,896","https://www.google.com/maps/place/%EC%A0%9C%EC%A3%BC%EB%82%98%EB%A5%B4%EC%83%A4%ED%8E%9C%EC%85%98/@33.2336056,126.3009188,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDslYjrjZXrqbQg7IKs6rOE66asIOyaqeuouOumrO2VtOyViA!3s0x350c4307a770e15b:0x5f8461d229ddab28!4m2!1d126.314641!2d33.231847!5m1!4e3!6e3!3m9!1s0x350c4259c88ed149:0xa108dbaabb67853c!5m2!4m1!1i2!8m2!3d33.2339964!4d126.294455!15sCgbtmLjthZSSAQdsb2RnaW5n!16s%2Fg%2F11bytsx945"
308,낙산공원,글루호텔,4.7,161,1성급 호텔,,"₩45,079","https://www.google.com/maps/place/%EA%B8%80%EB%A3%A8%ED%98%B8%ED%85%94/@37.5794163,127.0005479,15.46z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDrgpnsgrDquLggNDEg64KZ7IKw6rO17JuQ!3s0x357ca32d72d213e9:0x9f6263b27f9d345d!4m2!1d127.0074835!2d37.5806571!5m1!4e3!6e3!3m9!1s0x357ca32f612fd833:0x9506fc7919492402!5m2!4m1!1i2!8m2!3d37.5756861!4d127.004005!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11fnz2pgwn"
309,낙산공원,메이플레이스 호텔,4.0,374,3성급 호텔,,"₩61,750","https://www.google.com/maps/place/%EB%A9%94%EC%9D%B4%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4+%ED%98%B8%ED%85%94/@37.5802396,126.9987947,15.29z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDrgpnsgrDquLggNDEg64KZ7IKw6rO17JuQ!3s0x357ca32d72d213e9:0x9f6263b27f9d345d!4m2!1d127.0074835!2d37.5806571!5m1!4e3!6e3!3m9!1s0x357ca32791c9ce8b:0x8d91e19b5381b55a!5m2!4m1!1i2!8m2!3d37.5761559!4d126.9986889!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11b5k79vdd"
310,낙산공원,오라카이대학로호텔,4.5,371,4성급 호텔,,"₩77,560","https://www.google.com/maps/place/%EC%98%A4%EB%9D%BC%EC%B9%B4%EC%9D%B4%EB%8C%80%ED%95%99%EB%A1%9C%ED%98%B8%ED%85%94/@37.5806567,126.9986966,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDrgpnsgrDquLggNDEg64KZ7IKw6rO17JuQ!3s0x357ca32d72d213e9:0x9f6263b27f9d345d!4m2!1d127.0074835!2d37.5806571!5m1!4e3!6e3!3m9!1s0x357ca386616b6803:0x347494a591868b3a!5m2!4m1!1i2!8m2!3d37.575633!4d126.998587!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11h4y2j4zh"
311,낙산공원,에그하우스 동대문점,4.5,48,2성급 호텔,,"₩40,500","https://www.google.com/maps/place/%EC%97%90%EA%B7%B8%ED%95%98%EC%9A%B0%EC%8A%A4+%EB%8F%99%EB%8C%80%EB%AC%B8%EC%A0%90/@37.5806567,126.9986966,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDrgpnsgrDquLggNDEg64KZ7IKw6rO17JuQ!3s0x357ca32d72d213e9:0x9f6263b27f9d345d!4m2!1d127.0074835!2d37.5806571!5m1!4e3!6e3!3m8!1s0x357ca33a724ae371:0x76978fc47d94ddcf!5m2!4m1!1i2!8m2!3d37.5722189!4d127.0116091!16s%2Fg%2F11g8p1mq2f"
312,낙산공원,게스트하우스 하,4.6,12,3성급 호텔,,"₩58,004","https://www.google.com/maps/place/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4+%ED%95%98/@37.5806567,126.9986966,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDrgpnsgrDquLggNDEg64KZ7IKw6rO17JuQ!3s0x357ca32d72d213e9:0x9f6263b27f9d345d!4m2!1d127.0074835!2d37.5806571!5m1!4e3!6e3!3m8!1s0x357ca33b2bad0f33:0x36f649664a383569!5m2!4m1!1i2!8m2!3d37.5715173!4d127.008031!16s%2Fg%2F11gh_tyfrb"
313,만천하스카이워크,어스 온 어스(us on earth),4.7,37,3성급 호텔,충청북도 단양군 단양읍 도전9나길 32 KR,"₩100,138","https://www.google.com/maps/place/%EC%96%B4%EC%8A%A4+%EC%98%A8+%EC%96%B4%EC%8A%A4(us+on+earth)/@36.9776134,128.301982,13z/data=!4m19!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7Lap7LKt67aB64-EIOuLqOyWkeq1sCDsoIHshLHrqbQg7JWg6rOh66asIDUg66eM7LKc7ZWY7Iqk7Lm07J207JuM7YGs!3s0x3563f3990b898587:0xcc18db5ef0954ba!4m2!1d128.3370979!2d36.9776186!5m1!4e3!6e3!3m5!1s0x3563f45bb2030417:0xa1555e471755cd10!5m2!4m1!1i2!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ"
314,청풍문화재단지,청풍리조트,4.0,998,4성급 호텔,,"₩68,762","https://www.google.com/maps/place/%EC%B2%AD%ED%92%8D%EB%A6%AC%EC%A1%B0%ED%8A%B8/@37.0022483,128.1536542,14.13z/data=!4m20!1m9!2m8!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7Lap7LKt67aB64-EIOygnOyynOyLnCDssq3tko3rqbQg7LKt7ZKN7Zi466GcIDIwNDgg7LKt7ZKN66y47ZmU7J6s64uo7KeA!3s0x356477ddd4642c95:0xcaed79228215166e!4m2!1d128.1708701!2d37.0042361!3m9!1s0x3563883999afcf71:0x4ffd4226ba9a3f27!5m2!4m1!1i2!8m2!3d37.016586!4d128.1773078!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F12qgxvgst"
315,춘향테마파크,무아 게스트 하우스,4.4,41,2성급 호텔,"1501-10 Yocheon-ro, Namwon, Jeollabuk-do, South Korea, Namwon-si, Jeollabuk-do","₩52,250","https://www.google.com/maps/place/%EB%AC%B4%EC%95%84+%EA%B2%8C%EC%8A%A4%ED%8A%B8+%ED%95%98%EC%9A%B0%EC%8A%A4/@35.4018612,127.3808452,15.59z/data=!4m19!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCE652867aB64-EIOuCqOybkOyLnCDrhbjslZTrj5kg7JaR66a86ri4IDE0LTkg7LaY7Zal7YWM66eI7YyM7YGs!3s0x356e2ecdcd7f4c07:0x497be6a625cf5d93!4m2!1d127.3867338!2d35.4016267!5m1!4e3!6e3!3m5!1s0x356e2ecc8717faad:0xd78fb513c715923f!5m2!4m1!1i2!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ"
316,진주성,나인호텔,4.1,56,2성급 호텔,,"₩47,000","https://www.google.com/maps/place/%EB%82%98%EC%9D%B8%ED%98%B8%ED%85%94/@35.1890243,128.0757962,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK97IOB64Ko64-EIOynhOyjvOyLnCDshLHsp4Drj5kg64Ko6rCV66GcIDYyNiDsp4Tso7zshLE!3s0x356efc8a2ed0b8bb:0x7ce375182eea6ea8!4m2!1d128.078001!2d35.1890244!5m1!4e3!6e3!3m9!1s0x356efc143fc5bf39:0xe7bdecd9ad108dc8!5m2!4m1!1i2!8m2!3d35.190991!4d128.0802206!15sCgbtmLjthZSSAQVtb3RlbA!16s%2Fg%2F11c5z57hhz"
317,진주성,골든튤립호텔 남강,4.4,250,3성급 호텔,,"₩66,228","https://www.google.com/maps/place/%EA%B3%A8%EB%93%A0%ED%8A%A4%EB%A6%BD%ED%98%B8%ED%85%94+%EB%82%A8%EA%B0%95/@35.1890595,128.0777469,15.83z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK97IOB64Ko64-EIOynhOyjvOyLnCDshLHsp4Drj5kg64Ko6rCV66GcIDYyNiDsp4Tso7zshLE!3s0x356efc8a2ed0b8bb:0x7ce375182eea6ea8!4m2!1d128.078001!2d35.1890244!5m1!4e3!6e3!3m9!1s0x356efdb4662a0ea3:0x260a595edbf92687!5m2!4m1!1i2!8m2!3d35.1916354!4d128.0866787!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11gxt99ypb"
318,진주성,진주동방호텔,4.0,500,3성급 호텔,,"₩99,000","https://www.google.com/maps/place/%EC%A7%84%EC%A3%BC%EB%8F%99%EB%B0%A9%ED%98%B8%ED%85%94/@35.1873749,128.0786784,15.54z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK97IOB64Ko64-EIOynhOyjvOyLnCDshLHsp4Drj5kg64Ko6rCV66GcIDYyNiDsp4Tso7zshLE!3s0x356efc8a2ed0b8bb:0x7ce375182eea6ea8!4m2!1d128.078001!2d35.1890244!5m1!4e3!6e3!3m8!1s0x356efc428681e583:0x635ad0f568085f13!5m2!4m1!1i2!8m2!3d35.1902808!4d128.0925205!16s%2Fg%2F1tf9l48c"
319,반포한강공원,JW 메리어트 호텔 서울,4.4," 4,612",5성급 호텔,,"₩348,652","https://www.google.com/maps/place/JW+%EB%A9%94%EB%A6%AC%EC%96%B4%ED%8A%B8+%ED%98%B8%ED%85%94+%EC%84%9C%EC%9A%B8/@37.510349,126.9784746,14z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEnOy0iOq1rCDsi6DrsJjtj6zroZwxMeq4uCA0MCDrsJjtj6ztlZzqsJXqs7Xsm5A!3s0x357b4515dd278e39:0xedac66f15585f616!4m2!1d126.9960378!2d37.5103503!5m1!4e3!6e3!3m9!1s0x357ca17bacfd552f:0xb0fb357abc00e8f1!5m2!4m1!1i2!8m2!3d37.5039001!4d127.004748!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1tjdjpjh"
320,반포한강공원,업플로 교대,4.7, 72,2성급 호텔,,"₩61,560","https://www.google.com/maps/place/%EC%97%85%ED%94%8C%EB%A1%9C+%EA%B5%90%EB%8C%80/@37.4941229,126.9984841,14.29z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEnOy0iOq1rCDsi6DrsJjtj6zroZwxMeq4uCA0MCDrsJjtj6ztlZzqsJXqs7Xsm5A!3s0x357b4515dd278e39:0xedac66f15585f616!4m2!1d126.9960378!2d37.5103503!5m1!4e3!6e3!3m9!1s0x357ca169b931ebf3:0x466693812609c278!5m2!4m1!1i2!8m2!3d37.4936901!4d127.0170057!15sCgbtmLjthZSSAQZob3N0ZWw!16s%2Fg%2F11f4qkvmpk"
321,반포한강공원,호텔아르누보서초,4.0, 519,4성급 호텔,,"₩74,516","https://www.google.com/maps/place/%ED%98%B8%ED%85%94%EC%95%84%EB%A5%B4%EB%88%84%EB%B3%B4%EC%84%9C%EC%B4%88/@37.4970032,126.9923792,14z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEnOy0iOq1rCDsi6DrsJjtj6zroZwxMeq4uCA0MCDrsJjtj6ztlZzqsJXqs7Xsm5A!3s0x357b4515dd278e39:0xedac66f15585f616!4m2!1d126.9960378!2d37.5103503!5m1!4e3!6e3!3m9!1s0x357ca15d30718ba7:0x2213b9785b8c1189!5m2!4m1!1i2!8m2!3d37.4961288!4d127.0204711!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F1tdnc5k5"
322,반포한강공원,호텔안테룸서울,4.3, 85,3성급 호텔,,"₩92,800","https://www.google.com/maps/place/%ED%98%B8%ED%85%94%EC%95%88%ED%85%8C%EB%A3%B8%EC%84%9C%EC%9A%B8/@37.5100085,126.9898042,14z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEnOy0iOq1rCDsi6DrsJjtj6zroZwxMeq4uCA0MCDrsJjtj6ztlZzqsJXqs7Xsm5A!3s0x357b4515dd278e39:0xedac66f15585f616!4m2!1d126.9960378!2d37.5103503!5m1!4e3!6e3!3m9!1s0x357ca3ec42d17e9f:0xcc76372ce4814a11!5m2!4m1!1i2!8m2!3d37.5188359!4d127.0252079!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11jndlrc8g"
323,반포한강공원,Gold Hill Guesthouse 골드힐 G.H 하우스,4.6, 47,2성급 호텔,,"₩75,000","https://www.google.com/maps/place/Gold+Hill+Guesthouse+%EA%B3%A8%EB%93%9C%ED%9E%90+G.H+%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5123503,127.0036124,14.58z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEnOy0iOq1rCDsi6DrsJjtj6zroZwxMeq4uCA0MCDrsJjtj6ztlZzqsJXqs7Xsm5A!3s0x357b4515dd278e39:0xedac66f15585f616!4m2!1d126.9960378!2d37.5103503!5m1!4e3!6e3!3m8!1s0x357ca46454cfb103:0x60b9bac01157bf1!5m2!4m1!1i2!8m2!3d37.5246137!4d127.0296013!16s%2Fg%2F1q62jk0_6"
324,반포한강공원,에이든 바이 베스트 웨스턴 청담,4.3, 253,3성급 호텔,,"₩80,000","https://www.google.com/maps/place/%EC%97%90%EC%9D%B4%EB%93%A0+%EB%B0%94%EC%9D%B4+%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EC%9B%A8%EC%8A%A4%ED%84%B4+%EC%B2%AD%EB%8B%B4/@37.5108256,127.0025072,14z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyEnOy0iOq1rCDsi6DrsJjtj6zroZwxMeq4uCA0MCDrsJjtj6ztlZzqsJXqs7Xsm5A!3s0x357b4515dd278e39:0xedac66f15585f616!4m2!1d126.9960378!2d37.5103503!5m1!4e3!6e3!3m8!1s0x357ca37d53b00fdf:0x18004f3bb6f39acb!5m2!4m1!1i2!8m2!3d37.5200188!4d127.0304489!16s%2Fg%2F11g1klsjt6"
325,물의정원,테이트펜션,4.9,9,2성급 호텔,,"₩72,509","https://www.google.com/maps/place/%ED%85%8C%EC%9D%B4%ED%8A%B8%ED%8E%9C%EC%85%98/@37.5759335,127.3024186,12.87z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK96riw64-EIOuCqOyWkeyjvOyLnCDsobDslYjrqbQg67aB7ZWc6rCV66GcIDM5OCDrrLzsnZjsoJXsm5A!3s0x35634cb3d8f3fffd:0x60f5391acc9d5a17!4m2!1d127.3149937!2d37.5568605!5m1!4e3!6e3!3m9!1s0x35634a017752cfd7:0xa45226754a69dae3!5m2!4m1!1i2!8m2!3d37.5902272!4d127.3797154!15sCgbtmLjthZSSAQxob2xpZGF5X2hvbWU!16s%2Fg%2F11f64drsr0"
326,한림공원,카이리조트,4.1,132,2성급 호텔,,"₩68,097","https://www.google.com/maps/place/%EC%B9%B4%EC%9D%B4%EB%A6%AC%EC%A1%B0%ED%8A%B8/@33.3920329,126.2371833,16.46z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDtlZzrprzsnY0g7ZWc66a866GcIDMwMCDtlZzrprzqs7Xsm5A!3s0x350c60c0f86a79f3:0xef65c7879f1bae73!4m2!1d126.2392884!2d33.3895279!5m1!4e3!6e3!3m8!1s0x350c60eab3c1d329:0xbfa90f2ce1da99c1!5m2!4m1!1i2!8m2!3d33.3922153!4d126.2409675!16s%2Fg%2F1pxqd49v6"
327,한림공원,이쁜새이쁘게노래하고,4.4,36,2성급 호텔,,"₩54,222","https://www.google.com/maps/place/%EC%9D%B4%EC%81%9C%EC%83%88%EC%9D%B4%EC%81%98%EA%B2%8C%EB%85%B8%EB%9E%98%ED%95%98%EA%B3%A0/@33.3899116,126.2368385,15.29z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDtlZzrprzsnY0g7ZWc66a866GcIDMwMCDtlZzrprzqs7Xsm5A!3s0x350c60c0f86a79f3:0xef65c7879f1bae73!4m2!1d126.2392884!2d33.3895279!5m1!4e3!6e3!3m8!1s0x350c60968432561d:0xac4b8917d050c3f2!5m2!4m1!1i2!8m2!3d33.3922892!4d126.2472492!16s%2Fg%2F1tc_z6zm"
328,한림공원,라파로마휴양펜션,4.1,36,2성급 호텔,,"₩55,000","https://www.google.com/maps/place/%EB%9D%BC%ED%8C%8C%EB%A1%9C%EB%A7%88%ED%9C%B4%EC%96%91%ED%8E%9C%EC%85%98/@33.391442,126.2431377,16.5z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDtlZzrprzsnY0g7ZWc66a866GcIDMwMCDtlZzrprzqs7Xsm5A!3s0x350c60c0f86a79f3:0xef65c7879f1bae73!4m2!1d126.2392884!2d33.3895279!5m1!4e3!6e3!3m8!1s0x350c60968ffb585b:0xaa6a144515fe6554!5m2!4m1!1i2!8m2!3d33.3922701!4d126.2475295!16s%2Fg%2F11b7w27286"
329,한림공원,제주 라온호텔 앤 리조트,4.1,864,4성급 호텔,,"₩37,783","https://www.google.com/maps/place/%EC%A0%9C%EC%A3%BC+%EB%9D%BC%EC%98%A8%ED%98%B8%ED%85%94+%EC%95%A4+%EB%A6%AC%EC%A1%B0%ED%8A%B8/@33.3785111,126.2324595,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDtlZzrprzsnY0g7ZWc66a866GcIDMwMCDtlZzrprzqs7Xsm5A!3s0x350c60c0f86a79f3:0xef65c7879f1bae73!4m2!1d126.2392884!2d33.3895279!5m1!4e3!6e3!3m9!1s0x350c60b680aede2f:0x514586cc553a7e20!5m2!4m1!1i2!8m2!3d33.3785111!4d126.2412143!15sCgbtmLjthZSSAQxyZXNvcnRfaG90ZWw!16s%2Fg%2F12vtcwdm1"
330,한림공원,바다그리기 펜션,4.2,43,2성급 호텔,,"₩49,800","https://www.google.com/maps/place/%EB%B0%94%EB%8B%A4%EA%B7%B8%EB%A6%AC%EA%B8%B0+%ED%8E%9C%EC%85%98/@33.3895276,126.2305015,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDtlZzrprzsnY0g7ZWc66a866GcIDMwMCDtlZzrprzqs7Xsm5A!3s0x350c60c0f86a79f3:0xef65c7879f1bae73!4m2!1d126.2392884!2d33.3895279!5m1!4e3!6e3!3m8!1s0x350c608fb7a4561b:0xa213ca9e92c9250c!5m2!4m1!1i2!8m2!3d33.3993565!4d126.2500897!16s%2Fg%2F1vgw6dcl"
331,흰여울마을,베이하운드호텔 | Bay Hound Hotel,4.0,392,3성급 호텔,,"₩49,140","https://www.google.com/maps/place/%EB%B2%A0%EC%9D%B4%ED%95%98%EC%9A%B4%EB%93%9C%ED%98%B8%ED%85%94+%7C+Bay+Hound+Hotel/@35.0864011,129.0353034,15.17z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z67aA7IKw6rSR7Jet7IucIOyYgeuPhOq1rCDsmIHshKDrj5k06rCAIDEwNDMg7Z2w7Jes7Jq466eI7J2E!3s0x3568e91e7eace1b1:0x30a2d5049622068a!4m2!1d129.0453198!2d35.0782798!5m1!4e3!6e3!3m8!1s0x3568e90dde09a0f3:0xf30c3d4d7792f688!5m2!4m1!1i2!8m2!3d35.0931516!4d129.0384552!16s%2Fg%2F11dx8jg5n2"
332,흰여울마을,Midi Hotel Busan,4.2,951,4성급 호텔,,"₩64,151","https://www.google.com/maps/place/Midi+Hotel+Busan/@35.0879164,129.0381173,14.87z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z67aA7IKw6rSR7Jet7IucIOyYgeuPhOq1rCDsmIHshKDrj5k06rCAIDEwNDMg7Z2w7Jes7Jq466eI7J2E!3s0x3568e91e7eace1b1:0x30a2d5049622068a!4m2!1d129.0453198!2d35.0782798!5m1!4e3!6e3!3m9!1s0x3568e90c3a21ceb5:0x1f5b1b5eab9ba8e8!5m2!4m1!1i2!8m2!3d35.09399!4d129.0372884!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11f4wttshb"
333,흰여울마을,스탠포드 인 부산,4.2,557,2성급 호텔,,"₩51,671","https://www.google.com/maps/place/%EC%8A%A4%ED%83%A0%ED%8F%AC%EB%93%9C+%EC%9D%B8+%EB%B6%80%EC%82%B0/@35.0955469,129.0304282,16.75z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z67aA7IKw6rSR7Jet7IucIOyYgeuPhOq1rCDsmIHshKDrj5k06rCAIDEwNDMg7Z2w7Jes7Jq466eI7J2E!3s0x3568e91e7eace1b1:0x30a2d5049622068a!4m2!1d129.0453198!2d35.0782798!5m1!4e3!6e3!3m9!1s0x3568e90a7a9133c7:0x5dfe37d1612b878f!5m2!4m1!1i2!8m2!3d35.0979511!4d129.0298896!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11dfgswlp3"
334,흰여울마을,호텔 아벤트리 부산,4.3,537,3성급 호텔,,"₩60,755","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EC%95%84%EB%B2%A4%ED%8A%B8%EB%A6%AC+%EB%B6%80%EC%82%B0/@35.0916002,129.0284767,15.62z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z67aA7IKw6rSR7Jet7IucIOyYgeuPhOq1rCDsmIHshKDrj5k06rCAIDEwNDMg7Z2w7Jes7Jq466eI7J2E!3s0x3568e91e7eace1b1:0x30a2d5049622068a!4m2!1d129.0453198!2d35.0782798!5m1!4e3!6e3!3m9!1s0x3568e90a9ee62f15:0x6544776cdb3369a3!5m2!4m1!1i2!8m2!3d35.0999898!4d129.0295127!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11b63vlqmz"
335,흰여울마을,K-Guesthouse Premium Nampo,4.3,234,2성급 호텔,,"₩32,256","https://www.google.com/maps/place/K-Guesthouse+Premium+Nampo/@35.0890553,129.031091,15.46z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z67aA7IKw6rSR7Jet7IucIOyYgeuPhOq1rCDsmIHshKDrj5k06rCAIDEwNDMg7Z2w7Jes7Jq466eI7J2E!3s0x3568e91e7eace1b1:0x30a2d5049622068a!4m2!1d129.0453198!2d35.0782798!5m1!4e3!6e3!3m9!1s0x3568e90b123bfad5:0x70bc3476ec870bdb!5m2!4m1!1i2!8m2!3d35.0979687!4d129.033021!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11c5_3df1q"
336,제주절물자연휴양림,한화리조트 제주,4.0," 2,785",3성급 호텔,,"₩130,211","https://www.google.com/maps/place/%ED%95%9C%ED%99%94%EB%A6%AC%EC%A1%B0%ED%8A%B8+%EC%A0%9C%EC%A3%BC/@33.4394394,126.5943285,13z/data=!4m20!1m9!2m8!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOygnOyjvOyLnCDrtInqsJzrj5kg66qF66a866GcIDU4NCDsoJzso7zsoIjrrLzsnpDsl7DtnLTslpHrprw!3s0x350d028a57908a03:0xc63886f8dea2926d!4m2!1d126.6294444!2d33.4394444!3m9!1s0x350d02e976398c1f:0xd590e7bc638535e6!5m2!4m1!1i2!8m2!3d33.4489978!4d126.6374087!15sCgbtmLjthZSSAQxyZXNvcnRfaG90ZWw!16s%2Fg%2F1tjdcys2"
